Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_480437_1 # 3 # 365 # -1 # ID=948768_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.490	AAX14803.1	gb|AAX14803.1|adeK [Acinetobacter baumannii]	AY769962.1	adeK	NA	AAX14803.1
k141_1820657_1 # 1 # 147 # -1 # ID=948907_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.320	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_2802360_1 # 2 # 67 # -1 # ID=949012_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.364	AAF42062.1	gb|AAF42062.1|mtrD [Neisseria meningitidis MC58]	AE002098.2	mtrD	NMB1715	AAF42062.1
k141_2802365_1 # 2 # 67 # -1 # ID=949081_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.364	AAF42062.1	gb|AAF42062.1|mtrD [Neisseria meningitidis MC58]	AE002098.2	mtrD	NMB1715	AAF42062.1
k141_1820667_1 # 2 # 133 # -1 # ID=949120_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.250	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_1463742_1 # 1 # 423 # -1 # ID=949351_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.468	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2890789_1 # 3 # 329 # 1 # ID=949409_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.688	AAC73564.1	gb|AAC73564.1|acrB [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrB	b0462	AAC73564.1
k141_1195207_1 # 17 # 418 # 1 # ID=949434_1;partial=01;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.632	APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	NA	APB03214.1
k141_2355867_1 # 2 # 244 # 1 # ID=949746_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	CAE00499.1	gb|CAE00499.1|cdeA [Clostridioides difficile]	AJ574887.1	eA	NA	CAE00499.1
k141_2534375_1 # 3 # 401 # 1 # ID=949992_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.436	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_657909_1 # 2 # 133 # -1 # ID=950093_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.273	AAC76298.1	gb|AAC76298.1|AcrF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrF	b3266	AAC76298.1
k141_1909637_1 # 3 # 104 # -1 # ID=950509_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.431	AAW66497.1	gb|AAW66497.1|tet(39) [Acinetobacter sp. LUH5605]	AY743590.1	tetA(39)	NA	AAW66497.1
k141_480520_1 # 3 # 506 # -1 # ID=950543_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.518	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_2176985_1 # 3 # 155 # -1 # ID=950736_1;partial=10;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.366	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_212338_1 # 3 # 1535 # -1 # ID=950770_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.544	AAC60780.1	gb|AAC60780.1|rosB [Yersinia enterocolitica (type O:8)]	U46859.1	rosB	NA	AAC60780.1
k141_836417_1 # 2 # 319 # 1 # ID=951002_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.717	AAC76297.1	gb|AAC76297.1|AcrE [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrE	b3265	AAC76297.1
k141_33209_1 # 2 # 301 # -1 # ID=951128_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	VWQ04088.1	gb|VWQ04088.1|mlaF [Escherichia coli]	LR730402.1	mlaF	ECOLIKI683_04083	VWQ04088.1
k141_1820736_1 # 3 # 290 # -1 # ID=951168_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	ALV80601.1	gb|ALV80601.1|bcr-1 [Pseudomonas aeruginosa]	CP012901.1	bcr_2	AOY09_05580	ALV80601.1
k141_2176996_3 # 557 # 640 # 1 # ID=951170_3;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.393	AAC76539.1	gb|AAC76539.1|mdtF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtF	b3514	AAC76539.1
k141_480547_2 # 217 # 303 # 1 # ID=951208_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.195	AAC73565.1	gb|AAC73565.1|Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrA	b0463	AAC73565.1
k141_2088074_1 # 3 # 389 # -1 # ID=951247_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2355933_1 # 2 # 235 # 1 # ID=951346_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.474	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_2355937_1 # 2 # 232 # 1 # ID=951563_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.472	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_2890861_1 # 2 # 67 # -1 # ID=951679_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.606	ACS83748.1	gb|ACS83748.1|tet(43) [uncultured bacterium AOTet43]	GQ244501.1	tet43	WISOIL_0056	ACS83748.1
k141_2177016_1 # 1 # 744 # -1 # ID=951733_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	BAE06006.1	gb|BAE06006.1|mexN [Pseudomonas aeruginosa]	AB219523.1	mexN	NA	BAE06006.1
k141_657989_1 # 1 # 72 # -1 # ID=951811_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.236	ABO11759.2	gb|ABO11759.2|Acinetobacter baumannii AbaF [Acinetobacter baumannii ATCC 17978]	CP000521.1	NA	A1S_1331	ABO11759.2
k141_2177022_1 # 3 # 212 # 1 # ID=951840_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.400	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_2445824_1 # 3 # 338 # 1 # ID=951955_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	CAC14594.1	gb|CAC14594.1|smeD [Stenotrophomonas maltophilia]	AJ252200.1	smeD	NA	CAC14594.1
k141_1640500_1 # 1 # 300 # 1 # ID=952081_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_1373471_1 # 1 # 345 # 1 # ID=952249_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.687	CAJ77855.1	gb|CAJ77855.1|adeH [Acinetobacter baumannii AYE]	CT025802.2	NA	29_170	CAJ77855.1
k141_2177040_1 # 283 # 345 # 1 # ID=952512_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603	AAG03814.1	gb|AAG03814.1|MexA [Pseudomonas aeruginosa PAO1]	AE004091.2	mexA	PA0425	AAG03814.1
k141_2980952_1 # 2 # 388 # -1 # ID=952654_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	CAA42594.1	gb|CAA42594.1|Streptomyces lividans cmlR [Streptomyces lividans 1326]	X59968.1	cml	NA	CAA42594.1
k141_836493_1 # 3 # 278 # 1 # ID=952664_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_2624243_1 # 3 # 320 # -1 # ID=952678_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.292	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_1998611_1 # 288 # 740 # 1 # ID=952810_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.497	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1731059_1 # 3 # 134 # -1 # ID=952841_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.432	AAG03816.1	gb|AAG03816.1|OprM [Pseudomonas aeruginosa PAO1]	AE004091.2	oprM	PA0427	AAG03816.1
k141_1106240_1 # 3 # 125 # -1 # ID=952970_1;partial=10;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.610	AAA99504.1	gb|AAA99504.1|bcrA [Bacillus licheniformis]	L20573.1	bcrA	NA	AAA99504.1
k141_836516_1 # 1 # 222 # 1 # ID=953146_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.311	AAG08162.1	gb|AAG08162.1|basR [Pseudomonas aeruginosa PAO1]	AE004091.2	pmrA	PA4776	AAG08162.1
k141_2177064_1 # 2 # 250 # -1 # ID=953149_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.454	AAC60780.1	gb|AAC60780.1|rosB [Yersinia enterocolitica (type O:8)]	U46859.1	rosB	NA	AAC60780.1
k141_1463916_2 # 179 # 238 # 1 # ID=953362_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.400	AAD22144.1	gb|AAD22144.1|cmlB [Klebsiella aerogenes]	AF034958.3	cmlB	NA	AAD22144.1
k141_3069768_1 # 3 # 254 # -1 # ID=953412_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.655	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1640558_1 # 3 # 68 # -1 # ID=953524_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	AAC75137.1	gb|AAC75137.1|mdtC [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtC	b2076	AAC75137.1
k141_1463931_1 # 3 # 365 # -1 # ID=953733_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.691	AAG05913.1	gb|AAG05913.1|OpmB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2525	AAG05913.1
k141_3160557_1 # 3 # 644 # -1 # ID=954000_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.375	ANZ79240.1	gb|ANZ79240.1|tetA(60) [uncultured bacterium]	KX000272.1	tetA(60)	NA	ANZ79240.1
k141_1373547_1 # 3 # 731 # 1 # ID=954054_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.483	AAG05882.1	gb|AAG05882.1|MexF [Pseudomonas aeruginosa PAO1]	AE004091.2	mexF	PA2494	AAG05882.1
k141_658108_1 # 1 # 426 # -1 # ID=954740_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.671	AAL14439.1	gb|AAL14439.1|adeA [Acinetobacter baumannii]	AF370885.1	adeA	NA	AAL14439.1
k141_2802595_1 # 3 # 557 # -1 # ID=955057_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.595	BAE06008.1	gb|BAE06008.1|mexQ [Pseudomonas aeruginosa]	AB219524.1	mexQ	NA	BAE06008.1
k141_122379_1 # 2 # 235 # -1 # ID=955133_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.453	AEX49906.1	gb|AEX49906.1|basS [Pseudomonas aeruginosa]	JQ340365.1	pmrB	NA	AEX49906.1
k141_1373596_1 # 1 # 420 # 1 # ID=955381_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	AAG05914.1	gb|AAG05914.1|MuxC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2526	AAG05914.1
k141_480768_1 # 3 # 434 # 1 # ID=955386_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.303	AAA99504.1	gb|AAA99504.1|bcrA [Bacillus licheniformis]	L20573.1	bcrA	NA	AAA99504.1
k141_658145_1 # 3 # 353 # -1 # ID=955487_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_2534542_2 # 226 # 441 # 1 # ID=955612_2;partial=01;start_type=GTG;rbs_motif=AAA;rbs_spacer=6bp;gc_cont=0.417	AAR96051.1	gb|AAR96051.1|otr(C) [Streptomyces rimosus]	AY509111.1	otrC	NA	AAR96051.1
k141_1820915_1 # 1 # 369 # -1 # ID=955758_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.515	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_2356063_1 # 188 # 367 # 1 # ID=955814_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.389	NP_216393.1	gb|NP_216393.1|Rv1877 [Mycobacterium tuberculosis H37Rv]	NC_000962.3	NA	NA	NA
k141_1284037_1 # 1 # 360 # 1 # ID=955885_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.428	ANZ79240.1	gb|ANZ79240.1|tetA(60) [uncultured bacterium]	KX000272.1	tetA(60)	NA	ANZ79240.1
k141_1552145_1 # 1 # 702 # 1 # ID=955934_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.699	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_1640650_1 # 1 # 354 # 1 # ID=955972_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	AAO82600.1	gb|AAO82600.1|Enterococcus faecalis liaS mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1	NA	EF_2912	AAO82600.1
k141_1284045_2 # 385 # 525 # 1 # ID=955987_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.638	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_836623_1 # 1 # 213 # -1 # ID=956043_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.441	AAD51345.1	gb|AAD51345.1|smeB [Stenotrophomonas maltophilia]	AF173226.1	smeB	NA	AAD51345.1
k141_836628_1 # 2 # 388 # -1 # ID=956129_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.478	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1464035_1 # 2 # 283 # -1 # ID=956357_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.521	AAC73788.1	gb|AAC73788.1|kdpE [Escherichia coli str. K-12 substr. MG1655]	U00096.3	kdpE	b0694	AAC73788.1
k141_2534569_1 # 1 # 516 # -1 # ID=956582_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_2534577_1 # 1 # 354 # 1 # ID=956704_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.503	AET10445.1	gb|AET10445.1|tetB(46) [Streptococcus australis]	HQ652506.1	steB	NA	AET10445.1
k141_33387_1 # 2 # 283 # 1 # ID=956796_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_569043_1 # 1 # 282 # -1 # ID=956805_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.394	AAB64408.1	gb|AAB64408.1|mreA [Streptococcus agalactiae]	U92073.1	mreA	NA	AAB64408.1
k141_1016091_1 # 2 # 319 # 1 # ID=957145_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.274	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_1731199_1 # 1 # 330 # -1 # ID=957386_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.515	AAG07594.1	gb|AAG07594.1|MexI [Pseudomonas aeruginosa PAO1]	AE004091.2	mexI	PA4207	AAG07594.1
k141_1373668_1 # 2 # 94 # -1 # ID=957436_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.473	ACS83748.1	gb|ACS83748.1|tet(43) [uncultured bacterium AOTet43]	GQ244501.1	tet43	WISOIL_0056	ACS83748.1
k141_3160717_1 # 1 # 201 # 1 # ID=957660_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	BAA11237.1	gb|BAA11237.1|emrY [Escherichia coli]	D78168.1	NA	NA	BAA11237.1
k141_3160718_1 # 1 # 201 # 1 # ID=957667_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.478	BAA11237.1	gb|BAA11237.1|emrY [Escherichia coli]	D78168.1	NA	NA	BAA11237.1
k141_3160720_1 # 1 # 201 # -1 # ID=957700_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	BAA11237.1	gb|BAA11237.1|emrY [Escherichia coli]	D78168.1	NA	NA	BAA11237.1
k141_658235_1 # 3 # 281 # 1 # ID=957769_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.333	AEX49906.1	gb|AEX49906.1|basS [Pseudomonas aeruginosa]	JQ340365.1	pmrB	NA	AEX49906.1
k141_2446013_1 # 3 # 206 # -1 # ID=957819_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.686	AAG08162.1	gb|AAG08162.1|basR [Pseudomonas aeruginosa PAO1]	AE004091.2	pmrA	PA4776	AAG08162.1
k141_2891068_1 # 3 # 563 # -1 # ID=957944_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	AAP93922.1	gb|AAP93922.1|tet(41) [Serratia marcescens]	AY264780.2	tetA(41)	NA	AAP93922.1
k141_926189_2 # 287 # 364 # 1 # ID=957954_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.603	BAA11237.1	gb|BAA11237.1|emrY [Escherichia coli]	D78168.1	NA	NA	BAA11237.1
k141_2534628_1 # 3 # 242 # -1 # ID=958245_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.433	AAG08162.1	gb|AAG08162.1|basR [Pseudomonas aeruginosa PAO1]	AE004091.2	pmrA	PA4776	AAG08162.1
k141_2177233_2 # 250 # 411 # 1 # ID=958310_2;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.599	AAC73788.1	gb|AAC73788.1|kdpE [Escherichia coli str. K-12 substr. MG1655]	U00096.3	kdpE	b0694	AAC73788.1
k141_212631_1 # 3 # 143 # -1 # ID=958531_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.319	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_212642_1 # 3 # 458 # 1 # ID=958735_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.279	AAF42062.1	gb|AAF42062.1|mtrD [Neisseria meningitidis MC58]	AE002098.2	mtrD	NMB1715	AAF42062.1
k141_2713491_1 # 3 # 884 # 1 # ID=958925_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	CAE00499.1	gb|CAE00499.1|cdeA [Clostridioides difficile]	AJ574887.1	eA	NA	CAE00499.1
k141_1373742_1 # 1 # 528 # -1 # ID=959187_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.508	AAF40764.1	gb|AAF40764.1|farB [Neisseria meningitidis MC58]	AE002098.2	farB	NMB0319	AAF40764.1
k141_3160784_1 # 2 # 265 # 1 # ID=959245_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_2088328_2 # 301 # 363 # 1 # ID=959466_2;partial=01;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.730	BAE06008.1	gb|BAE06008.1|mexQ [Pseudomonas aeruginosa]	AB219524.1	mexQ	NA	BAE06008.1
k141_2088329_1 # 3 # 284 # -1 # ID=959473_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.316	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_1731303_1 # 3 # 332 # 1 # ID=959791_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	AAC60780.1	gb|AAC60780.1|rosB [Yersinia enterocolitica (type O:8)]	U46859.1	rosB	NA	AAC60780.1
k141_658310_1 # 1 # 318 # 1 # ID=959877_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.434	AAG05882.1	gb|AAG05882.1|MexF [Pseudomonas aeruginosa PAO1]	AE004091.2	mexF	PA2494	AAG05882.1
k141_2446078_1 # 3 # 368 # -1 # ID=960464_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	BAD89844.2	gb|BAD89844.2|abeM [Acinetobacter baumannii]	AB204810.2	abeM	NA	BAD89844.2
k141_2267328_1 # 201 # 281 # 1 # ID=960533_1;partial=01;start_type=ATG;rbs_motif=TTTT;rbs_spacer=7bp;gc_cont=0.432	AAC75271.1	gb|AAC75271.1|YojI [Escherichia coli str. K-12 substr. MG1655]	U00096.3	yojI	b2211	AAC75271.1
k141_2446085_1 # 3 # 524 # 1 # ID=960602_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	AAP43110.2	gb|AAP43110.2|oqxB [Escherichia coli]	EU370913.1	oqxB	pOLA52_67	AAP43110.2
k141_2356247_1 # 1 # 396 # 1 # ID=960681_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_1464203_1 # 2 # 253 # 1 # ID=960708_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.452	CAJ77857.1	gb|CAJ77857.1|adeG [Acinetobacter baumannii AYE]	CT025800.2	NA	29_161	CAJ77857.1
k141_836806_1 # 3 # 293 # -1 # ID=960835_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.498	AAG08162.1	gb|AAG08162.1|basR [Pseudomonas aeruginosa PAO1]	AE004091.2	pmrA	PA4776	AAG08162.1
k141_2981218_2 # 314 # 490 # 1 # ID=960859_2;partial=01;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.384	AAK76137.1	gb|AAK76137.1|patA [Streptococcus pneumoniae TIGR4]	AE005672.3	NA	SP_2075	AAK76137.1
k141_300856_1 # 2 # 373 # 1 # ID=961050_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.511	AAG06466.1	gb|AAG06466.1|cprS [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3078	AAG06466.1
k141_1640858_1 # 2 # 223 # 1 # ID=961294_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_569207_1 # 1 # 303 # -1 # ID=961428_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.320	AAC73564.1	gb|AAC73564.1|acrB [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrB	b0462	AAC73564.1
k141_1731383_1 # 3 # 266 # -1 # ID=961463_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	ABZ01840.1	gb|ABZ01840.1|cmlA9 [Salmonella enterica subsp. enterica serovar Emek]	AY963803.6	cmlA9	NA	ABZ01840.1
k141_2624567_1 # 1 # 219 # -1 # ID=961675_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_2088436_2 # 265 # 486 # 1 # ID=962003_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.563	AAG07064.1	gb|AAG07064.1|MexK [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3676	AAG07064.1
k141_2713579_1 # 1 # 1071 # 1 # ID=962064_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	AAG07064.1	gb|AAG07064.1|MexK [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3676	AAG07064.1
