user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
binning_output.165	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__Marinisomataceae;g__Marinisoma;s__	N/A	N/A	N/A	N/A	N/A	GCA_029253045.1	95.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__Marinisomataceae;g__Marinisoma;s__Marinisoma sp029253045	98.69	0.244	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__Marinisomataceae;g__Marinisoma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000402815.1, s__Marinisoma atlanticum, 95.0, 92.61, 0.193	21.31	11	0.99615	Genome has more than 28.3% of markers with multiple hits
binning_output.166	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
binning_output.167	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003497545.1, s__Arenimonas sp003497545, 95.0, 95.95, 0.31; GCA_019459185.1, s__Arenimonas sp019459185, 95.0, 94.71, 0.289; GCF_000747075.1, s__Arenimonas malthae, 95.0, 94.66, 0.314; GCF_014638745.1, s__Arenimonas maotaiensis, 95.0, 91.83, 0.514; GCF_001724815.1, s__Arenimonas sp001724815, 95.0, 89.67, 0.176; GCF_003024235.1, s__Arenimonas caeni, 95.0, 89.53, 0.165	19.86	11	0.93682	Genome has more than 32.5% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
binning_output.168	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.3%)
binning_output.169	d__Bacteria;p__;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Dependentiae;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on consensus between backbone and class-level tree	N/A	21.61	11	0.33943	Genome has more than 15.0% of markers with multiple hits
binning_output.170	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	19.42	11	0.98316	Genome has more than 13.3% of markers with multiple hits
binning_output.171	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000368785.1, s__Acinetobacter towneri, 95.0, 97.34, 0.399; GCF_000367925.1, s__Acinetobacter bohemicus, 95.0, 95.44, 0.28; GCF_002296655.1, s__Acinetobacter sp002296655, 95.0, 94.18, 0.398; GCF_001758345.1, s__Acinetobacter towneri_A, 95.0, 93.94, 0.341; GCF_900107285.1, s__Acinetobacter kyonggiensis, 95.0, 93.51, 0.246; GCF_002135335.1, s__Acinetobacter sp002135335, 95.0, 91.22, 0.251; GCF_012371325.1, s__Acinetobacter sp012371325, 95.0, 89.94, 0.217	19.88	11	0.96427	Genome has more than 35.0% of markers with multiple hits
binning_output.172	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__JAFGUR01;s__	N/A	N/A	N/A	N/A	N/A	GCA_017988045.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__JAFGUR01;s__JAFGUR01 sp017988045	98.06	0.365	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__JAFGUR01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	43.54	11	0.99582	Genome has more than 15.0% of markers with multiple hits
binning_output.173	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.9%)
binning_output.174	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in backbone tree	N/A	20.18	11	0.38336	Genome has more than 10.0% of markers with multiple hits
binning_output.175	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	22.34	11	0.99355	Genome has more than 29.2% of markers with multiple hits
binning_output.176	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	27.61	11	0.39204	Genome has more than 36.7% of markers with multiple hits;backbone tree has incongruent class classification
binning_output.177	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	13.43	11	0.99809	Genome has more than 10.8% of markers with multiple hits
binning_output.178	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002381155.1, s__UBA3478 sp002381155, 95.0, 92.81, 0.286; GCA_018623195.1, s__UBA3478 sp018623195, 95.0, 92.31, 0.292; GCA_024638165.1, s__UBA3478 sp024638165, 95.0, 91.11, 0.283; GCA_003045935.1, s__UBA3478 sp003045935, 95.0, 89.85, 0.222	32.97	11	0.97689	Genome has more than 15.8% of markers with multiple hits
binning_output.179	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCA-002705445;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCA-002705445;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	20.75	11	0.69676	N/A
binning_output.180	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Opacimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Opacimonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	43.04	11	0.99484	Genome has more than 15.0% of markers with multiple hits
binning_output.181	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	23.56	11	0.99711	N/A
binning_output.183	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_001431525.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas koreensis	97.81	0.296	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	12.77	11	1.0	Genome has more than 13.3% of markers with multiple hits
binning_output.184	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000421765.1, s__Thiopseudomonas caeni, 95.0, 93.57, 0.284; GCA_012719655.1, s__Thiopseudomonas sp012719655, 95.0, 93.15, 0.259	15.59	11	0.98234	Genome has more than 26.7% of markers with multiple hits
binning_output.185	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	28.62	11	0.87306	Genome has more than 25.8% of markers with multiple hits
binning_output.186	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	N/A	N/A	N/A	N/A	N/A	GCF_002234375.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluvialis	98.35	0.391	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019747075.1, s__Pseudomonas_E sp019747075, 95.0, 91.93, 0.176	23.3	11	0.98818	Genome has more than 21.7% of markers with multiple hits
binning_output.187	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in backbone tree	N/A	22.28	11	0.31315	N/A
binning_output.188	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp016780435	GCA_016780435.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp016780435	97.33	0.627	GCA_016780435.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp016780435	97.33	0.627	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_030834365.1, s__UBA3478 sp030834365, 95.0, 90.34, 0.524; GCA_018402205.1, s__UBA3478 sp018402205, 95.0, 87.58, 0.296	45.56	11	N/A	Genome has more than 35.8% of markers with multiple hits
binning_output.189	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	24.19	11	0.50678	Genome has more than 10.0% of markers with multiple hits
binning_output.190	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	23.3	11	0.84984	Genome has more than 15.0% of markers with multiple hits
binning_output.191	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	N/A	N/A	N/A	N/A	N/A	GCA_029249225.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp029249225	98.68	0.306	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_009886625.1, s__MS024-2A sp009886625, 95.0, 94.07, 0.159; GCA_002167945.1, s__MS024-2A sp002167945, 95.0, 90.51, 0.195; GCA_902546725.1, s__MS024-2A sp902546725, 95.0, 90.12, 0.168	28.88	11	0.98914	Genome has more than 30.8% of markers with multiple hits
binning_output.192	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	10.76	11	0.99402	Genome has more than 14.2% of markers with multiple hits
binning_output.194	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_938088195.1, s__MAG-121220-bin8 sp938088195, 95.0, 98.7, 0.196; GCA_029248455.1, s__MAG-121220-bin8 sp029248455, 95.0, 95.4, 0.188	21.03	11	0.9874	Genome has more than 27.5% of markers with multiple hits
binning_output.195	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__CAJJDF01;g__CAJJDF01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__CAJJDF01;g__CAJJDF01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	31.1	11	0.88882	Genome has more than 20.0% of markers with multiple hits
binning_output.196	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024919215.1, s__BACL14 sp010023085, 95.0, 97.74, 0.177; GCA_024919195.1, s__BACL14 sp024919195, 95.0, 89.5, 0.154	21.07	11	0.95121	Genome has more than 20.8% of markers with multiple hits
binning_output.197	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JALQTR01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JALQTR01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	58.47	11	0.93357	N/A
binning_output.198	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.1%)
binning_output.199	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA1275;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002457365.1, s__UBA1275 sp002457365, 95.0, 98.66, 0.273; GCA_002323515.1, s__UBA1275 sp002323515, 95.0, 93.54, 0.24; GCA_902529365.1, s__UBA1275 sp902529365, 95.0, 93.54, 0.212; GCA_938091655.1, s__UBA1275 sp938091655, 95.0, 92.64, 0.211; GCA_018401935.1, s__UBA1275 sp018401935, 95.0, 90.96, 0.159	19.9	11	0.96167	N/A
binning_output.200	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera;s__	N/A	N/A	N/A	N/A	N/A	GCF_029588855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera;s__Thauera mechernichensis	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017997795.1, s__Thauera sp017997795, 95.0, 95.43, 0.188; GCF_000310225.1, s__Thauera phenylacetica, 95.0, 94.33, 0.218; GCA_002422685.1, s__Thauera sp002422685, 95.0, 94.25, 0.175; GCF_024235615.1, s__Thauera sp003963015, 95.0, 93.85, 0.193; GCF_000310185.1, s__Thauera aminoaromatica, 95.0, 93.64, 0.155; GCA_029982755.1, s__Thauera sp029982755, 95.0, 93.6, 0.156; GCF_029223545.1, s__Thauera sp029223545, 95.0, 92.22, 0.181; GCF_002245655.1, s__Thauera propionica, 95.0, 91.99, 0.151	13.39	11	0.97571	N/A
binning_output.201	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cereibacter_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_002407205.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cereibacter_A;s__Cereibacter_A sp002407205	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cereibacter_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900207575.1, s__Cereibacter_A ovatus, 95.0, 99.42, 0.211	10.43	11	1.0	Genome has more than 10.0% of markers with multiple hits;Genome domain questionable ( 11.7% Bacterial, 3.8% Archaeal)
binning_output.202	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__	N/A	N/A	N/A	N/A	N/A	GCA_029248745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__GCA-002733105 sp029248745	99.42	0.233	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	15.07	11	0.9911	N/A
binning_output.203	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000368625.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter schindleri	97.62	0.382	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002803605.1, s__Acinetobacter pseudolwoffii, 95.0, 94.67, 0.24; GCA_000761495.1, s__Acinetobacter idrijaensis, 95.91, 93.14, 0.24; GCF_002321025.1, s__Acinetobacter lwoffii_J, 95.0, 92.88, 0.246; GCF_014769185.1, s__Acinetobacter lwoffii_D, 96.38, 92.77, 0.239; GCF_022967985.1, s__Acinetobacter sp002367455, 96.56, 92.77, 0.237; GCF_011058205.1, s__Acinetobacter fasciculus, 96.28, 92.77, 0.231; GCF_022809915.1, s__Acinetobacter lwoffii_M, 96.22, 92.63, 0.24; GCA_002332985.1, s__Acinetobacter lwoffii_N, 96.55, 92.61, 0.248; GCF_019343495.1, s__Acinetobacter lwoffii_P, 96.33, 92.61, 0.244; GCF_024129735.1, s__Acinetobacter lwoffii_H, 96.17, 92.61, 0.239; GCF_024129595.1, s__Acinetobacter lwoffii_O, 96.45, 92.6, 0.246; GCF_024129355.1, s__Acinetobacter lwoffii_I, 96.07, 92.59, 0.244; GCF_013417155.1, s__Acinetobacter sp013417155, 96.33, 92.58, 0.236; GCF_022700675.1, s__Acinetobacter sp022700675, 95.0, 92.56, 0.303; GCF_029024105.1, s__Acinetobacter lwoffii, 96.35, 92.56, 0.24; GCF_015602705.1, s__Acinetobacter lwoffii_E, 95.69, 92.56, 0.239; GCF_024129855.1, s__Acinetobacter lwoffii_L, 96.51, 92.4, 0.25; GCF_019048525.1, s__Acinetobacter lwoffii_K, 96.35, 92.4, 0.242; GCA_013530545.1, s__Acinetobacter lwoffii_G, 96.18, 92.29, 0.237; GCF_024129435.1, s__Acinetobacter lwoffii_F, 96.07, 92.28, 0.245; GCF_014837015.1, s__Acinetobacter pecorum, 95.0, 90.28, 0.169; GCF_002688565.1, s__Acinetobacter sp002688565, 95.0, 89.99, 0.236; GCF_019038395.1, s__Acinetobacter sp019038395, 95.0, 89.56, 0.161	12.27	11	0.99948	Genome has more than 11.7% of markers with multiple hits
binning_output.204	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JANQLC01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JANQLC01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	28.62	11	0.80033	Genome has more than 15.0% of markers with multiple hits
binning_output.205	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_009886625.1, s__MS024-2A sp009886625, 95.0, 94.97, 0.167	17.91	11	0.90179	Genome has more than 12.5% of markers with multiple hits
