Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_1307879_1 # 2 # 103 # -1 # ID=1645716_1;partial=10;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.324	APB03217.1	gb|APB03217.1|CatU [Paenibacillus sp. LC231]	KX531047.1	catU	NA	APB03217.1
k141_772324_1 # 2 # 67 # -1 # ID=1645886_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470	AWN09461.1	gb|AWN09461.1|PNGM-1 [uncultured bacterium]	MF445022.1	NA	NA	AWN09461.1
k141_593315_3 # 516 # 593 # 1 # ID=1646098_3;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.282	AEG78825.1	gb|AEG78825.1|FosA3 [Escherichia coli]	JF411006.1	fosA3	NA	AEG78825.1
k141_1220056_2 # 197 # 292 # 1 # ID=1647793_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.281	WVW91703.1	gb|WVW91703.1|ADC-352 [Acinetobacter pittii]	PP328950.1	blaADC	NA	WVW91703.1
k141_1845325_2 # 722 # 979 # 1 # ID=1647949_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.388	ACH59005.1	gb|ACH59005.1|LRA-19 [uncultured bacterium BLR19]	EU408359.1	blaLRA-19	AKSOIL_0014	ACH59005.1
k141_2826854_1 # 1 # 636 # 1 # ID=1648541_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.387	BAL43359.1	gb|BAL43359.1|mphG [Photobacterium damselae subsp. damselae]	AB571865.1	mph(G)	NA	BAL43359.1
k141_324892_1 # 3 # 668 # -1 # ID=1650386_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.318	WP_009901927.1	gb|WP_009901927.1|CDD-1 [Clostridioides difficile]	NZ_JBNAZV010000009.1	NA	ACPMCT_RS10920	WP_009901927.1
k141_772533_1 # 1 # 201 # -1 # ID=1651097_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.418	WP_109545048.1	gb|WP_109545048.1|OXA-542 [Acinetobacter pittii]	NZ_JBLZGS010000004.1	NA	ACN16F_RS09735	WP_109545048.1
k141_324930_1 # 2 # 337 # 1 # ID=1651218_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1488761_1 # 2 # 301 # 1 # ID=1652014_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	ABG65740.1	gb|ABG65740.1|linG [Salmonella enterica subsp. enterica serovar Stanley]	DQ836009.1	linG	NA	ABG65740.1
k141_1756242_2 # 236 # 424 # 1 # ID=1653105_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.492	AAL68645.1	gb|AAL68645.1|catB9 [Vibrio cholerae]	AF462019.1	catB9	NA	AAL68645.1
k141_2201105_2 # 263 # 331 # 1 # ID=1653225_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.681	AJG01378.1	gb|AJG01378.1|OXA-432 [Acinetobacter baumannii]	KM979379.1	NA	NA	AJG01378.1
k141_1308153_2 # 166 # 243 # 1 # ID=1653257_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.218	AAC14693.1	gb|AAC14693.1|APH(2'')-IVa [Enterococcus casseliflavus]	AF016483.1	aph(2'')-Id	NA	AAC14693.1
k141_1131238_1 # 1 # 360 # -1 # ID=1653581_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.475	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_683674_1 # 3 # 341 # 1 # ID=1655477_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.416	AAD03495.1	gb|AAD03495.1|AAC(6')-Iw [Acinetobacter sp. 640]	AF031331.1	NA	NA	AAD03495.1
k141_2471381_1 # 1 # 63 # -1 # ID=1655948_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.492	CAP12353.2	gb|CAP12353.2|OKP-A-11 [Klebsiella pneumoniae]	AM850915.2	blaOKP-A	NA	CAP12353.2
k141_1934066_2 # 521 # 772 # 1 # ID=1658233_2;partial=01;start_type=ATG;rbs_motif=TATAA;rbs_spacer=11bp;gc_cont=0.341	CDL68900.1	gb|CDL68900.1|DHA-12 [Proteus mirabilis]	HG798963.1	blaDHA-12	NA	CDL68900.1
k141_3094278_1 # 2 # 88 # -1 # ID=1658609_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.598	WP_105620838.1	gb|WP_105620838.1|CMA-2 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JAWIRI010000001.1	NA	NA	NA
k141_237696_2 # 225 # 317 # 1 # ID=1659073_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.419	AAG44836.1	gb|AAG44836.1|AST-1 [Nocardia asteroides]	AF279904.1	bla	NA	AAG44836.1
k141_2471538_1 # 1 # 60 # -1 # ID=1659207_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	WP_181727105.1	gb|WP_181727105.1|IMP-89 [Pseudomonas putida]	NG_070738.1	blaIMP	A7J11_06894	WP_181727105.1
k141_1220449_1 # 2 # 397 # -1 # ID=1659439_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561	CAA24743.1	gb|CAA24743.1|APH(4)-Ia [Escherichia coli]	V01499.1	NA	NA	CAA24743.1
k141_683806_1 # 2 # 211 # 1 # ID=1659766_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.271	CDL68900.1	gb|CDL68900.1|DHA-12 [Proteus mirabilis]	HG798963.1	blaDHA-12	NA	CDL68900.1
k141_2649625_1 # 1 # 399 # -1 # ID=1660856_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.263	UOF88498.1	gb|UOF88498.1|OXA-1108 [Aliarcobacter butzleri]	OM617734.1	blaOXA	NA	UOF88498.1
k141_1665029_1 # 2 # 148 # -1 # ID=1664012_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2559699_1 # 1 # 384 # -1 # ID=1664151_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	AAP15294.1	gb|AAP15294.1|catB2 [Pasteurella multocida]	AY232670.1	catB2	NA	AAP15294.1
k141_1577050_1 # 1 # 201 # 1 # ID=1664692_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.279	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1577090_1 # 1 # 312 # -1 # ID=1665440_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.247	AEH41427.1	gb|AEH41427.1|IMP-27 [Proteus mirabilis]	JF894248.1	NA	NA	AEH41427.1
k141_1577096_1 # 2 # 304 # -1 # ID=1665528_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	AFJ38137.1	gb|AFJ38137.1|FosI [Mycobacteroides abscessus subsp. bolletii F1725]	CP003505.2	fosI	W7Q_0022	AFJ38137.1
k141_1845899_2 # 345 # 422 # 1 # ID=1665703_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	USK11985.1	gb|USK11985.1|RAHN-5 [Rahnella aquatilis]	ON698184.1	blaRAHN	NA	USK11985.1
k141_2201555_2 # 698 # 790 # 1 # ID=1665970_2;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548	ABD58917.1	gb|ABD58917.1|aadA15 [Pseudomonas aeruginosa]	DQ393783.1	aadA15	NA	ABD58917.1
k141_1220732_1 # 1 # 231 # -1 # ID=1666322_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.485	AEV91550.1	gb|AEV91550.1|OXA-211 [Acinetobacter johnsonii]	JN861779.1	blaOXA-211	NA	AEV91550.1
k141_237959_1 # 3 # 608 # 1 # ID=1666388_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	AAK14791.1	gb|AAK14791.1|NPS-1 [Pseudomonas aeruginosa]	AY027589.1	NA	NA	AAK14791.1
k141_773041_1 # 3 # 68 # -1 # ID=1666663_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.364	QWJ89343.1	gb|QWJ89343.1|OXA-957 [uncultured bacterium]	MZ126685.1	blaOXA	NA	QWJ89343.1
k141_1577155_1 # 3 # 275 # -1 # ID=1667209_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.289	WP_078722646.1	gb|WP_078722646.1|GOB-36 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_068002.1	blaGOB	A7J11_06669	WP_078722646.1
k141_1041469_2 # 297 # 362 # 1 # ID=1667326_2;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.394	AKQ05892.1	gb|AKQ05892.1|tet(48) [uncultured bacterium]	KR857682.1	tet(48)	NA	AKQ05892.1
k141_505175_1 # 367 # 471 # 1 # ID=1668028_1;partial=01;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=14bp;gc_cont=0.562	AAP97129.1	gb|AAP97129.1|cphA8 [Aeromonas sobria]	AY261375.1	cphA8	NA	AAP97129.1
k141_2024522_1 # 209 # 316 # 1 # ID=1668704_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	ACS44785.1	gb|ACS44785.1|MOX-7 [Aeromonas caviae]	GQ152602.1	blaMOX-7	NA	ACS44785.1
k141_1398733_1 # 1 # 72 # -1 # ID=1669392_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.417	BAJ17544.1	gb|BAJ17544.1|CMY-59 [Escherichia coli]	AB587082.1	blaCMY-59	NA	BAJ17544.1
k141_951342_1 # 1 # 180 # -1 # ID=1669573_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.400	WP_156404660.1	gb|WP_156404660.1|PFM-3 [Pseudomonas fluorescens]	NG_067161.1	blaPFM	A7J11_06587	WP_156404660.1
k141_1665208_1 # 2 # 106 # -1 # ID=1670669_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	AAB21326.1	gb|AAB21326.1|APH(3')-Vc [Micromonospora chalcea]	S81599.1	aphA-5c	NA	AAB21326.1
k141_2915447_1 # 1 # 411 # 1 # ID=1671053_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.350	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1665222_1 # 2 # 106 # -1 # ID=1671167_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	AAB21326.1	gb|AAB21326.1|APH(3')-Vc [Micromonospora chalcea]	S81599.1	aphA-5c	NA	AAB21326.1
k141_1398832_1 # 3 # 443 # -1 # ID=1672406_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.385	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2113793_2 # 179 # 259 # 1 # ID=1673172_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.469	CAA90432.1	gb|CAA90432.1|fusH [Streptomyces lividans]	Z50108.1	fusH	NA	CAA90432.1
k141_684431_1 # 1 # 90 # -1 # ID=1675048_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.322	BAA34540.1	gb|BAA34540.1|mphC [Staphylococcus aureus]	AB013298.1	NA	NA	BAA34540.1
k141_505428_1 # 2 # 76 # -1 # ID=1676030_1;partial=10;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=9bp;gc_cont=0.480	CAL25116.3	gb|CAL25116.3|ADC-8 [Acinetobacter baylyi ADP1]	AM293332.3	adc-8	NA	CAL25116.3
k141_2113963_2 # 279 # 341 # 1 # ID=1677671_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.730	AAB66655.1	gb|AAB66655.1|APH(9)-Ib [Streptomyces netropsis]	U70376.2	spcN	NA	AAB66655.1
k141_3094899_2 # 285 # 368 # 1 # ID=1677675_2;partial=01;start_type=ATG;rbs_motif=AACAA;rbs_spacer=15bp;gc_cont=0.357	EOQ63861.1	gb|EOQ63861.1|OXA-269 [Acinetobacter calcoaceticus ANC 3811]	KB976986.1	NA	NA	NA
k141_2738973_3 # 992 # 1060 # 1 # ID=1677839_3;partial=01;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.464	ABA70720.1	gb|ABA70720.1|YRC-1 [Yersinia ruckeri]	DQ185144.1	ampC	NA	ABA70720.1
k141_147172_1 # 1 # 177 # -1 # ID=1677858_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.333	AAV37205.1	gb|AAV37205.1|CfxA4 [Bacteroides fragilis]	AY769933.1	cfxA4	NA	AAV37205.1
k141_2827867_1 # 3 # 95 # -1 # ID=1678339_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;gc_cont=0.247	ALU64000.1	gb|ALU64000.1|VCC-1 [Vibrio cholerae]	KT818596.1	NA	NA	ALU64000.1
k141_1665528_1 # 2 # 130 # -1 # ID=1679390_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.659	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_2292801_1 # 3 # 86 # -1 # ID=1683332_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.476	MBU4627809.1	gb|MBU4627809.1|PFM-4 [Pseudomonas sp. BF61]	NA	NA	NA	NA
k141_2650443_3 # 509 # 577 # 1 # ID=1683457_3;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.377	BAA32494.1	gb|BAA32494.1|FomB [Streptomyces wedmorensis]	AB016934.1	fomB	NA	BAA32494.1
k141_1846600_1 # 2 # 64 # -1 # ID=1683489_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587	AAG44836.1	gb|AAG44836.1|AST-1 [Nocardia asteroides]	AF279904.1	bla	NA	AAG44836.1
k141_3186227_2 # 629 # 691 # 1 # ID=1684308_2;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	WP_068791546.1	gb|WP_068791546.1|BlaB-6 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBJDKC010000012.1	NA	ACKJKV_RS17840	WP_068791546.1
k141_2114192_2 # 146 # 220 # 1 # ID=1684897_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.560	APB03218.1	gb|APB03218.1|BahA [Paenibacillus sp. LC231]	KX531048.1	bahA	NA	APB03218.1
k141_1042155_2 # 368 # 628 # 1 # ID=1685655_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.352	DAC85640.1	gb|DAC85640.1|FosM2 [Gracilibacillus timonensis]	BK012112.1	fosM	NA	DAC85640.1
k141_3186290_2 # 190 # 324 # 1 # ID=1685726_2;partial=01;start_type=ATG;rbs_motif=TTA;rbs_spacer=14bp;gc_cont=0.452	WP_058870660.1	gb|WP_058870660.1|OXA-651 [Acinetobacter johnsonii]	NZ_CP171157.1	NA	NA	NA
k141_1757452_1 # 3 # 359 # -1 # ID=1685783_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.543	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_684747_1 # 3 # 113 # -1 # ID=1686117_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=9bp;gc_cont=0.360	WP_009901927.1	gb|WP_009901927.1|CDD-1 [Clostridioides difficile]	NZ_JBNAZV010000009.1	NA	ACPMCT_RS10920	WP_009901927.1
k141_1490048_2 # 690 # 818 # 1 # ID=1687407_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.372	EEL41021.1	gb|EEL41021.1|mphL [Bacillus cereus Rock3-29]	CM000731.1	NA	NA	NA
k141_1490053_1 # 3 # 410 # 1 # ID=1687538_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	APE19944.1	gb|APE19944.1|Streptomyces venezuelae rox [Streptomyces venezuelae]	CP018074.1	NA	vnz_02285	APE19944.1
k141_2292951_1 # 2 # 76 # -1 # ID=1687770_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.467	AAA26775.1	gb|AAA26775.1|EXO-1 [Streptomyces albus]	M28303.1	NA	NA	AAA26775.1
k141_2202442_1 # 261 # 350 # 1 # ID=1689608_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.456	KYO71936.1	gb|KYO71936.1|HMB-2 [Pseudomonas aeruginosa]	LOHH01000059.1	NA	LT18_06696	KYO71936.1
k141_2828227_1 # 1 # 72 # -1 # ID=1690003_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.208	KEC85091.1	gb|KEC85091.1|OXA-668 [Acinetobacter sp. ETR1]	JICM01000013.1	NA	DT74_03990	KEC85091.1
k141_1132502_1 # 288 # 374 # 1 # ID=1690311_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.724	ENU21024.1	gb|ENU21024.1|OXA-296 [Acinetobacter bohemicus ANC 3994]	KB849175.1	NA	F994_00492	ENU21024.1
k141_1132511_1 # 3 # 77 # -1 # ID=1690521_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.267	AAF09244.1	gb|AAF09244.1|SFH-1 [Serratia fonticola]	AF197943.1	sfhI	NA	AAF09244.1
k141_1665981_1 # 440 # 499 # 1 # ID=1691120_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.483	ACH58988.1	gb|ACH58988.1|LRA-8 [uncultured bacterium BLR8]	EU408349.1	blaLRA-8	AKSOIL_0004	ACH58988.1
k141_505962_1 # 256 # 330 # 1 # ID=1691313_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	CAA71441.1	gb|CAA71441.1|imiS [Aeromonas veronii]	Y10415.1	imiS	NA	CAA71441.1
k141_2560692_2 # 244 # 327 # 1 # ID=1691599_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.452	ACT66697.1	gb|ACT66697.1|SIM-1 [Acinetobacter bereziniae]	GQ288397.1	blaSIM-1	NA	ACT66697.1
k141_2293130_2 # 275 # 373 # 1 # ID=1692433_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.424	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_2114474_1 # 160 # 315 # 1 # ID=1694147_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	WP_188331874.1	gb|WP_188331874.1|KPC-74 [Klebsiella pneumoniae]	NZ_CP055296.1	NA	HUW33_RS28365	WP_188331874.1
k141_951947_1 # 2 # 73 # -1 # ID=1694159_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.347	AJO16044.1	gb|AJO16044.1|TEM-214 [Escherichia coli]	KP050491.1	TEM-214	NA	AJO16044.1
k141_685061_1 # 2 # 115 # -1 # ID=1694777_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.421	WVD92249.1	gb|WVD92249.1|KPC-215 [Klebsiella pneumoniae]	PP194263.1	blaKPC	NA	WVD92249.1
k141_1132731_1 # 171 # 302 # 1 # ID=1694841_1;partial=01;start_type=TTG;rbs_motif=GGGG;rbs_spacer=9bp;gc_cont=0.621	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1399585_3 # 248 # 328 # 1 # ID=1694901_3;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.395	BAE48233.1	gb|BAE48233.1|CMY-19 [Klebsiella pneumoniae]	AB194410.1	blaCMY-19	NA	BAE48233.1
k141_417976_1 # 3 # 416 # -1 # ID=1695511_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3186639_1 # 3 # 305 # 1 # ID=1696204_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	AAN63648.1	gb|AAN63648.1|TUS-1 [Myroides odoratus DSM 2801]	AF441287.1	NA	NA	AAN63648.1
k141_2560880_1 # 3 # 170 # -1 # ID=1696217_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.673	CAC87665.1	gb|CAC87665.1|CAU-1 [Caulobacter vibrioides]	AJ308331.1	blaCAU-1	NA	CAC87665.1
k141_595223_2 # 350 # 433 # 1 # ID=1698671_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.631	AGU59995.1	gb|AGU59995.1|CMY-99 [Proteus mirabilis]	KF305673.1	blaCMY-99	NA	AGU59995.1
k141_774263_1 # 1 # 66 # -1 # ID=1699425_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	WVW91586.1	gb|WVW91586.1|OXA-1226 [Escherichia coli]	PP296992.1	blaOXA	NA	WVW91586.1
k141_2202804_2 # 346 # 450 # 1 # ID=1699910_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=7bp;gc_cont=0.343	UWS41116.1	gb|UWS41116.1|RAD-1 [Riemerella anatipestifer]	CP104076.1	blaRAD	N1F80_01035	UWS41116.1
k141_2381638_1 # 1 # 252 # 1 # ID=1700164_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.659	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_1847026_1 # 3 # 161 # -1 # ID=1701401_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.321	WP_109545042.1	gb|WP_109545042.1|ORR-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBQTPF010000002.1	NA	ACT4R9_RS01650	WP_109545042.1
k141_685340_1 # 2 # 553 # -1 # ID=1701947_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.301	CAA23899.1	gb|CAA23899.1|catA1 [Escherichia coli]	V00622.1	cat	NA	CAA23899.1
k141_148076_1 # 3 # 341 # 1 # ID=1703577_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.472	ENU38533.1	gb|ENU38533.1|OXA-281 [Acinetobacter johnsonii CIP 64.6]	KB849237.1	NA	F986_02727	ENU38533.1
k141_2739821_1 # 1 # 78 # -1 # ID=1703808_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	AAO83986.1	gb|AAO83986.1|ANT(4')-Ib [Alkalihalobacillus clausii]	EF540343.1	aadD2	NA	AAO83986.1
k141_59464_2 # 242 # 310 # 1 # ID=1705125_2;partial=01;start_type=ATG;rbs_motif=TTTTA;rbs_spacer=13bp;gc_cont=0.406	WP_009821475.1	gb|WP_009821475.1|SGM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JANWGI010000006.1	NA	NYF14_RS03965	WP_009821475.1
k141_1935740_2 # 443 # 526 # 1 # ID=1705347_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.452	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_685462_1 # 2 # 97 # -1 # ID=1705462_1;partial=10;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.500	AKQ05898.1	gb|AKQ05898.1|tet(54) [uncultured bacterium]	KR857688.1	tet(54)	NA	AKQ05898.1
k141_952360_1 # 3 # 98 # -1 # ID=1705620_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.615	CAA27276.1	gb|CAA27276.1|APH(7'')-Ia [Streptomyces hygroscopicus]	X03615.1	NA	NA	CAA27276.1
k141_774502_2 # 719 # 787 # 1 # ID=1705875_2;partial=01;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.362	AHJ00703.1	gb|AHJ00703.1|GMA-1 [Vibrio parahaemolyticus]	CP007004.1	NA	VPUCM_2744	AHJ00703.1
k141_2114914_1 # 2 # 103 # -1 # ID=1706388_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.500	CAF05908.1	gb|CAF05908.1|GIM-1 [Pseudomonas aeruginosa]	AJ620678.1	blaGIM-1	NA	CAF05908.1
k141_2739969_1 # 2 # 112 # -1 # ID=1708717_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595	QWJ89340.1	gb|QWJ89340.1|ASU1-1 [uncultured bacterium]	MZ126682.1	blaASU1	NA	QWJ89340.1
k141_595525_1 # 128 # 214 # 1 # ID=1708769_1;partial=01;start_type=GTG;rbs_motif=TTTTT;rbs_spacer=9bp;gc_cont=0.621	CAA29136.1	gb|CAA29136.1|APH(6)-Ib [Streptomyces glaucescens]	X05648.1	NA	NA	CAA29136.1
k141_1666684_1 # 3 # 83 # -1 # ID=1709163_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.407	ENX38336.1	gb|ENX38336.1|OXA-306 [Acinetobacter sp. NIPH 2100]	KB850224.1	NA	NA	NA
