Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_3215698_1 # 136 # 204 # 1 # ID=1812269_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609	WP_025623492.1	gb|WP_025623492.1|CARB-27 [Vibrio parahaemolyticus]	NZ_JASAMO010000001.1	NA	NA	NA
k141_3215701_1 # 136 # 204 # 1 # ID=1812302_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609	WP_025623492.1	gb|WP_025623492.1|CARB-27 [Vibrio parahaemolyticus]	NZ_JASAMO010000001.1	NA	NA	NA
k141_2343250_1 # 178 # 282 # 1 # ID=1812888_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.324	WP_126205827.1	gb|WP_126205827.1|OXA-785 [Campylobacter jejuni]	NG_063886.1	blaOXA	A7J11_06097	WP_126205827.1
k141_4265665_2 # 255 # 353 # 1 # ID=1815061_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.586	AAN52134.1	gb|AAN52134.1|VIM-5 [Klebsiella pneumoniae]	AY144612.1	NA	NA	AAN52134.1
k141_3740219_2 # 202 # 417 # 1 # ID=1815264_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.514	QWJ89343.1	gb|QWJ89343.1|OXA-957 [uncultured bacterium]	MZ126685.1	blaOXA	NA	QWJ89343.1
k141_72923_2 # 205 # 342 # 1 # ID=1815386_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.645	CDL68900.1	gb|CDL68900.1|DHA-12 [Proteus mirabilis]	HG798963.1	blaDHA-12	NA	CDL68900.1
k141_1643930_1 # 2 # 124 # -1 # ID=1815934_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.333	ARB93503.1	gb|ARB93503.1|tet(56) [Legionella longbeachae]	CP020412.2	NA	A6J40_15560	ARB93503.1
k141_4790217_2 # 420 # 518 # 1 # ID=1816592_2;partial=01;start_type=ATG;rbs_motif=AACAA;rbs_spacer=14bp;gc_cont=0.394	APC23883.1	gb|APC23883.1|CMY-144 [Citrobacter freundii]	KY066478.1	blaCMY	NA	APC23883.1
k141_5139437_1 # 2 # 469 # 1 # ID=1816756_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3215897_1 # 1 # 135 # -1 # ID=1816989_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.222	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3389285_1 # 3 # 203 # -1 # ID=1817118_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_3566704_1 # 1 # 345 # 1 # ID=1817700_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.443	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_595181_1 # 1 # 147 # -1 # ID=1817758_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5488484_1 # 1 # 96 # -1 # ID=1819006_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.792	CAA33795.1	gb|CAA33795.1|RCP-1 [Rhodobacter capsulatus]	X15791.1	NA	NA	CAA33795.1
k141_4089130_1 # 3 # 110 # -1 # ID=1821137_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.352	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_5139622_1 # 3 # 485 # 1 # ID=1821525_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.505	AKQ05893.1	gb|AKQ05893.1|tet(49) [uncultured bacterium]	KR857683.1	tet(49)	NA	AKQ05893.1
k141_6016031_1 # 1 # 213 # -1 # ID=1821665_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.244	WP_178317675.1	gb|WP_178317675.1|OXA-900 [Citrobacter freundii]	NG_070745.1	blaOXA	A7J11_06893	WP_178317675.1
k141_1819812_1 # 337 # 399 # 1 # ID=1822729_1;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.270	XAJ73558.1	gb|XAJ73558.1|ACT-184 [Enterobacter hormaechei]	PP740492.1	blaACT	NA	XAJ73558.1
k141_5488678_1 # 1 # 336 # -1 # ID=1824514_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	WPR17911.1	gb|WPR17911.1|CMY-190 [Citrobacter youngae]	OR896917.1	blaCMY	NA	WPR17911.1
k141_1819878_1 # 1 # 228 # -1 # ID=1824550_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.250	WP_092689909.1	gb|WP_092689909.1|OXA-666 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_062232.1	blaOXA	A7J11_05894	WP_092689909.1
k141_3916239_2 # 276 # 335 # 1 # ID=1825357_2;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.350	AAC78336.1	gb|AAC78336.1|EreA2 [Providencia stuartii]	AF099140.1	ereA2	NA	AAC78336.1
k141_420301_1 # 1 # 249 # -1 # ID=1825753_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.530	CDN33427.1	gb|CDN33427.1|SHV-183 [Enterobacter cloacae]	HG934764.1	blaSHV-183	NA	CDN33427.1
k141_2343982_1 # 40 # 201 # 1 # ID=1830763_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.438	BAL40894.1	gb|BAL40894.1|CIA-3 [Chryseobacterium indologenes]	AB674567.1	blaCIA-3	NA	BAL40894.1
k141_5663480_1 # 2 # 229 # -1 # ID=1830919_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4963624_1 # 1 # 63 # -1 # ID=1831212_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	WP_063860833.1	gb|WP_063860833.1|MAL-1 [Citrobacter koseri]	NG_049290.1	blaCKO	A7J11_00253	WP_063860833.1
k141_247142_1 # 2 # 310 # -1 # ID=1831263_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_247226_1 # 3 # 68 # -1 # ID=1833653_1;partial=10;start_type=TTG;rbs_motif=GGGTG;rbs_spacer=10bp;gc_cont=0.606	EPF70268.1	gb|EPF70268.1|OXA-665 [Acinetobacter rudis CIP 110305]	KE340355.1	NA	F945_03287	EPF70268.1
k141_3216651_3 # 689 # 763 # 1 # ID=1835532_3;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547	QIU91361.1	gb|QIU91361.1|YOC-1 [Yokenella regensburgei]	CP050811.1	ampC	HEC60_19625	QIU91361.1
k141_4089693_1 # 2 # 154 # -1 # ID=1836295_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.268	WP_140423319.1	gb|WP_140423319.1|OXA-826 [Acinetobacter pittii]	NZ_CP049806.1	NA	NA	NA
k141_4089704_1 # 2 # 154 # -1 # ID=1836471_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.268	WP_140423319.1	gb|WP_140423319.1|OXA-826 [Acinetobacter pittii]	NZ_CP049806.1	NA	NA	NA
k141_1297054_2 # 221 # 340 # 1 # ID=1837807_2;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_5663761_2 # 232 # 339 # 1 # ID=1838077_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.324	AAB63533.1	gb|AAB63533.1|AAC(6')-Ii [Enterococcus faecium]	L12710.1	aac(6')-Ii	NA	AAB63533.1
k141_5489289_1 # 2 # 226 # -1 # ID=1838786_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.476	WP_168247906.1	gb|WP_168247906.1|PER-15 [Pseudomonas aeruginosa]	NG_068210.1	blaPER	A7J11_06767	WP_168247906.1
k141_1469628_2 # 252 # 338 # 1 # ID=1838974_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.471	WP_081853183.1	gb|WP_081853183.1|ELM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_062206.1	blaELM	A7J11_05870	WP_081853183.1
k141_3042168_1 # 2 # 85 # -1 # ID=1841034_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.560	ARB93503.1	gb|ARB93503.1|tet(56) [Legionella longbeachae]	CP020412.2	NA	A6J40_15560	ARB93503.1
k141_772283_1 # 3 # 524 # -1 # ID=1841734_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_73946_1 # 2 # 121 # -1 # ID=1841878_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.525	WP_150378267.1	gb|WP_150378267.1|tet(X5) [Acinetobacter pittii]	NZ_CP183892.1	NA	ACLKM6_RS14325	WP_150378267.1
k141_4439189_1 # 1 # 294 # 1 # ID=1841998_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.446	UGY75799.1	gb|UGY75799.1|OXA-1044 [Acinetobacter johnsonii]	OL809969.1	blaOXA	NA	UGY75799.1
k141_4439196_1 # 318 # 395 # 1 # ID=1842323_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	CAA24743.1	gb|CAA24743.1|APH(4)-Ia [Escherichia coli]	V01499.1	NA	NA	CAA24743.1
k141_74037_2 # 73 # 375 # 1 # ID=1843884_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.201	AAG29761.2	gb|AAG29761.2|IND-3 [Chryseobacterium indologenes]	AF219131.2	NA	NA	AAG29761.2
k141_6016913_2 # 450 # 560 # 1 # ID=1843898_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.342	AFO59566.1	gb|AFO59566.1|IMP-35 [Pseudomonas aeruginosa]	JF816544.1	IMP-35	NA	AFO59566.1
k141_5316305_1 # 16 # 342 # 1 # ID=1844831_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_3390309_1 # 1 # 243 # -1 # ID=1845949_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.527	BCD41405.1	gb|BCD41405.1|AAC(6')-Iap [Stenotrophomonas maltophilia]	LC536747.1	aac(6')-Iap	NA	BCD41405.1
k141_4791300_1 # 1 # 201 # -1 # ID=1845982_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.279	AET35493.1	gb|AET35493.1|OXA-347 [uncultured bacterium]	JN086160.1	NA	NA	AET35493.1
k141_6016993_1 # 1 # 441 # -1 # ID=1846016_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.295	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2868386_1 # 161 # 478 # 1 # ID=1846942_1;partial=01;start_type=ATG;rbs_motif=TTA;rbs_spacer=14bp;gc_cont=0.472	WP_140423313.1	gb|WP_140423313.1|OXA-644 [Acinetobacter johnsonii]	NG_065430.1	blaOXA	A7J11_06263	WP_140423313.1
k141_2171210_1 # 3 # 71 # -1 # ID=1847166_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594	QGN37045.1	gb|QGN37045.1|OXY-11-1 [Klebsiella oxytoca]	CP046115.1	blaOXY	GJ746_06895	QGN37045.1
k141_947457_1 # 3 # 281 # -1 # ID=1848235_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.591	ACZ65153.1	gb|ACZ65153.1|IND-9 [Chryseobacterium indologenes]	GU186045.1	blaIND-9	NA	ACZ65153.1
k141_1297593_1 # 2 # 676 # -1 # ID=1849965_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_3217351_1 # 1 # 192 # -1 # ID=1853537_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.260	UOF88498.1	gb|UOF88498.1|OXA-1108 [Aliarcobacter butzleri]	OM617734.1	blaOXA	NA	UOF88498.1
k141_1121484_1 # 2 # 283 # 1 # ID=1854374_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2695193_1 # 1 # 465 # -1 # ID=1854454_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_4090450_1 # 3 # 140 # -1 # ID=1856565_1;partial=10;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.587	QWJ89341.1	gb|QWJ89341.1|B3SU1-1 [uncultured bacterium]	MZ126683.1	blaB3SU1	NA	QWJ89341.1
k141_6189742_1 # 2 # 205 # 1 # ID=1856728_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.701	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_5490068_1 # 1 # 231 # -1 # ID=1858190_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.208	AJP77059.1	gb|AJP77059.1|PEDO-1 [Pedobacter sp. SI-33]	KP109677.1	blaPEDO-1	NA	AJP77059.1
k141_5664558_1 # 2 # 223 # -1 # ID=1859150_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.239	WP_116786835.1	gb|WP_116786835.1|OXA-728 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_061622.1	blaOXA	A7J11_05852	WP_116786835.1
k141_5664567_1 # 2 # 223 # -1 # ID=1859279_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.243	WP_116786835.1	gb|WP_116786835.1|OXA-728 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_061622.1	blaOXA	A7J11_05852	WP_116786835.1
k141_5839817_1 # 1 # 309 # -1 # ID=1859393_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	CDL68900.1	gb|CDL68900.1|DHA-12 [Proteus mirabilis]	HG798963.1	blaDHA-12	NA	CDL68900.1
k141_2345152_1 # 1 # 288 # -1 # ID=1859941_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	CAA63714.1	gb|CAA63714.1|PER-2 [Salmonella enterica subsp. enterica serovar Typhimurium]	X93314.1	bla(per-2)	NA	CAA63714.1
k141_773050_1 # 2 # 295 # 1 # ID=1860268_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	MBU4627809.1	gb|MBU4627809.1|PFM-4 [Pseudomonas sp. BF61]	NA	NA	NA	NA
k141_5839889_1 # 1 # 300 # -1 # ID=1861005_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	AAK14791.1	gb|AAK14791.1|NPS-1 [Pseudomonas aeruginosa]	AY027589.1	NA	NA	AAK14791.1
k141_2171789_2 # 320 # 385 # 1 # ID=1864282_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.470	QWQ57435.1	gb|QWQ57435.1|ANT(9)-Ic [Brucella intermedia]	MZ241296.1	ant(9)-Ic	NA	QWQ57435.1
k141_5664778_1 # 3 # 332 # -1 # ID=1864506_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	BAO79518.1	gb|BAO79518.1|FosK [Acinetobacter soli]	AB917040.2	FosK	NA	BAO79518.1
k141_2345430_1 # 1 # 273 # 1 # ID=1867246_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.700	KHS16526.1	gb|KHS16526.1|PEN-A31 [Burkholderia multivorans]	JFHP01000003.1	NA	BMD20_08935	KHS16526.1
k141_4440198_2 # 309 # 437 # 1 # ID=1867407_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.504	QBQ69719.1	gb|QBQ69719.1|tet(X4) [Escherichia coli]	MK134376.1	tetX	NA	QBQ69719.1
k141_1646069_2 # 781 # 852 # 1 # ID=1868202_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_948305_1 # 2 # 67 # -1 # ID=1869585_1;partial=10;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.591	ABA28305.2	gb|ABA28305.2|mgtA [Streptomyces lividans]	DQ185434.2	mgt	NA	ABA28305.2
k141_4440287_1 # 275 # 352 # 1 # ID=1869821_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577	WP_057012521.1	gb|WP_057012521.1|PFM-2 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_067160.1	blaPFM	A7J11_06586	WP_057012521.1
k141_5141374_1 # 1 # 138 # -1 # ID=1870230_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.710	UXG78560.1	gb|UXG78560.1|CTX-M-258 [Enterobacter hormaechei]	OP346113.1	blaCTX-M	NA	UXG78560.1
k141_5317265_1 # 3 # 347 # 1 # ID=1870697_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.261	UOF88498.1	gb|UOF88498.1|OXA-1108 [Aliarcobacter butzleri]	OM617734.1	blaOXA	NA	UOF88498.1
k141_1997044_1 # 1 # 117 # -1 # ID=1870836_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.470	ABK33456.1	gb|ABK33456.1|APH(3'')-Ib [Pseudomonas aeruginosa]	AF313472.2	strA	NA	ABK33456.1
k141_2172072_1 # 3 # 164 # -1 # ID=1870839_1;partial=10;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=7bp;gc_cont=0.241	CAB41414.1	gb|CAB41414.1|lnuB [Enterococcus faecium]	AJ238249.1	linB	NA	CAB41414.1
k141_1821739_1 # 3 # 179 # -1 # ID=1871303_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.542	WP_081666691.1	gb|WP_081666691.1|LHK-1 [Laribacter hongkongensis]	NG_056482.1	blaLHK	A7J11_05399	WP_081666691.1
k141_5317454_1 # 3 # 323 # 1 # ID=1875544_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.445	WHL54874.1	gb|WHL54874.1|AMZ-1 [Achromobacter mucicolens]	OQ948417.1	blaAMZ	NA	WHL54874.1
k141_4965336_1 # 2 # 316 # 1 # ID=1876392_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_3218296_1 # 1 # 207 # 1 # ID=1876515_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.324	AAC41391.1	gb|AAC41391.1|AAC(6')-Ih [Acinetobacter baumannii]	L29044.1	aac(6')-Ih	NA	AAC41391.1
k141_75394_1 # 105 # 326 # 1 # ID=1880231_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	AET35493.1	gb|AET35493.1|OXA-347 [uncultured bacterium]	JN086160.1	NA	NA	AET35493.1
k141_2869538_1 # 3 # 89 # -1 # ID=1880627_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598	QWJ89340.1	gb|QWJ89340.1|ASU1-1 [uncultured bacterium]	MZ126682.1	blaASU1	NA	QWJ89340.1
k141_6018422_1 # 2 # 316 # 1 # ID=1880664_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.314	ACH58994.1	gb|ACH58994.1|LRA-17 [uncultured bacterium BLR17]	EU408354.1	blaLRA-17	AKSOIL_0009	ACH58994.1
k141_1298659_1 # 3 # 221 # 1 # ID=1881148_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	AAD12233.1	gb|AAD12233.1|OXA-22 [Ralstonia pickettii]	AF064820.3	oxa-22	NA	AAD12233.1
k141_5840577_1 # 3 # 83 # -1 # ID=1881917_1;partial=10;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=8bp;gc_cont=0.432	ALA99189.1	gb|ALA99189.1|OXA-155 [Pandoraea sputorum]	KP771983.1	bla-OXA-155	NA	ALA99189.1
k141_4268432_1 # 3 # 74 # -1 # ID=1882509_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.389	AJP77071.1	gb|AJP77071.1|PEDO-2 [Pedobacter sp. ALS-14]	KP109678.1	blaPEDO-2	NA	AJP77071.1
k141_4091485_1 # 1 # 114 # -1 # ID=1882516_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570	CAD69003.1	gb|CAD69003.1|imiH [Aeromonas hydrophila]	AJ548797.1	imiH	NA	CAD69003.1
k141_3043740_1 # 2 # 460 # -1 # ID=1885016_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.316	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4965704_1 # 2 # 274 # -1 # ID=1885750_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	WP_122630832.1	gb|WP_122630832.1|ALG6-1 [uncultured bacterium]	NG_062236.1	blaALG6	A7J11_05898	WP_122630832.1
k141_6190810_1 # 1 # 324 # 1 # ID=1885798_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_2346235_1 # 3 # 86 # -1 # ID=1886366_1;partial=10;start_type=ATG;rbs_motif=TTTTA;rbs_spacer=14bp;gc_cont=0.369	UKC75979.1	gb|UKC75979.1|OXA-1057 [Pseudomonas oleovorans]	OM460739.1	blaOXA	NA	UKC75979.1
k141_2346241_1 # 3 # 212 # -1 # ID=1886470_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	QEQ43477.1	gb|QEQ43477.1|ANT(3'')-Ib [Cupriavidus gilardii]	MN366379.1	ant(3'')-Ib	NA	QEQ43477.1
k141_75670_1 # 2 # 949 # 1 # ID=1886892_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.495	AAO38247.1	gb|AAO38247.1|EreA [Escherichia coli]	AY183453.1	ereA	NA	AAO38247.1
k141_1822430_1 # 3 # 572 # -1 # ID=1887253_1;partial=10;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.456	ATL63235.1	gb|ATL63235.1|catV [Brevibacillus brevis Vm4]	KY753886.1	catV	NA	ATL63235.1
k141_4091711_2 # 498 # 584 # 1 # ID=1890367_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609	ENX40034.1	gb|ENX40034.1|OXA-298 [Acinetobacter sp. NIPH 3623]	KB850201.1	NA	NA	NA
k141_3918861_1 # 1 # 81 # -1 # ID=1890830_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.407	CBH51824.1	gb|CBH51824.1|ANT(6)-Ib [Campylobacter fetus subsp. fetus]	FN594949.1	ant(6)-Ib	NA	CBH51824.1
k141_3918870_1 # 1 # 81 # -1 # ID=1890995_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.407	CBH51824.1	gb|CBH51824.1|ANT(6)-Ib [Campylobacter fetus subsp. fetus]	FN594949.1	ant(6)-Ib	NA	CBH51824.1
k141_3569540_1 # 1 # 222 # 1 # ID=1891240_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_422958_1 # 237 # 350 # 1 # ID=1891628_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.395	CAD91132.1	gb|CAD91132.1|lnuF [Escherichia coli]	AJ561197.2	linF	NA	CAD91132.1
k141_5491450_1 # 3 # 71 # -1 # ID=1892105_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.304	ADK35874.1	gb|ADK35874.1|OXA-170 [Acinetobacter baumannii]	HM488991.1	NA	NA	ADK35874.1
